label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width
NUMBER,0.01109375,1,1,0.0909090909090909,0.412987012987013,1,8,4,2,85.61959838867188,0.3048287630081177,0.0073006836056706,0.0,0.915,0.03125
NUMBER,0.01203125,1,1,0.0833333333333333,0.3994252873563218,1,6,6,2,112.58969116210938,0.4194333255290985,0.0113132887006748,0.0,0.92,0.026
NUMBER,0.0096875,1,1,0.1111111111111111,0.5333333333333333,1,9,3,2,59.816017150878906,0.5278282165527344,0.0037777922804817,0.0,0.915,0.0383333333333333
NUMBER,0.02078125,1,2,0.0999999999999999,0.4904761904761904,1,10,12,1,156.8538055419922,0.2704053521156311,0.0151016047623007,0.0,0.855,0.0285714285714285
NUMBER,0.01421875,1,1,0.0909090909090909,0.4988344988344988,1,12,6,2,108.96641540527344,0.3901905417442322,0.0088507097942361,0.0,0.875,0.035
NUMBER,0.014375,1,2,0.0909090909090909,0.6206896551724138,1,5,7,2,119.64488220214844,0.3625355958938598,0.0088697833283386,0.0,0.89,0.032
NUMBER,0.01140625,1,1,0.1111111111111111,0.6064814814814815,1,5,5,2,70.11991119384766,0.2725602090358734,0.0057886335350127,0.0,0.91,0.0325
NUMBER,0.01390625,1,1,0.0909090909090909,0.5893416927899686,1,6,5,3,118.6511688232422,0.3599801659584045,0.0080111625112685,0.0,0.885,0.03875
NUMBER,0.01390625,1,2,0.1,0.3432432432432432,1,7,5,3,94.20113372802734,0.1496244966983795,0.0070699253314754,0.0,0.89,0.0375
NUMBER,0.02140625,1,4,0.1111111111111111,0.6172839506172839,1,6,10,2,162.98780822753906,0.3862026929855346,0.0117342499232774,0.0,0.865,0.036
NUMBER,0.0084375,1,1,0.0909090909090909,0.3606060606060606,1,6,3,1,69.82244873046875,0.1758737415075302,0.0054540483235803,0.0,0.915,0.0383333333333333
NUMBER,0.010625,1,1,0.1,0.5483870967741935,1,3,6,2,117.55673217773438,0.3500482738018036,0.0067495651733274,0.0,0.925,0.04
NUMBER,0.01125,1,1,0.0999999999999999,0.4620689655172413,1,4,5,2,93.12092590332033,0.2615111768245697,0.0063100752693676,0.0,0.925,0.035
NUMBER,0.01609375,1,2,0.0769230769230769,0.5186813186813187,1,6,6,2,156.6531524658203,0.3139134049415588,0.0117276828288806,0.0,0.905,0.0289999999999999
NUMBER,0.018125,1,3,0.1111111111111111,0.5925925925925926,1,9,10,1,148.00013732910156,0.2963602840900421,0.0130424969584822,0.0,0.85,0.035
NUMBER,0.01828125,1,1,0.0999999999999999,0.492156862745098,1,14,8,2,127.87657928466795,0.2363684773445129,0.0117742210666255,0.0,0.84,0.0366666666666666
NUMBER,0.01515625,1,1,0.0909090909090909,0.5824915824915825,1,5,5,3,130.76708984375,0.3910436928272247,0.0083763693601208,0.0,0.9,0.035
NUMBER,0.01921875,1,1,0.0999999999999999,0.4507936507936508,1,12,12,2,125.34088134765624,0.1169687733054161,0.0125950326755017,0.0,0.865,0.0233333333333333
NUMBER,0.01640625,1,2,0.1111111111111111,0.7242798353909465,1,5,5,2,124.92941284179688,0.4978727996349334,0.0086241164798556,0.0,0.895,0.03625
NUMBER,0.01953125,1,4,0.1111111111111111,0.8031746031746032,1,8,8,2,163.26873779296875,0.3299416303634643,0.0107599496578295,0.0,0.865,0.037
NUMBER,0.0215625,1,1,0.0909090909090909,0.4491978609625668,1,14,8,3,174.4505615234375,0.2455522269010543,0.0118090060224145,0.0,0.855,0.0341666666666666
NUMBER,0.02515625,1,1,0.0999999999999999,0.473015873015873,1,13,11,1,193.08236694335935,0.2012718170881271,0.0157540767726504,0.0,0.815,0.0364285714285714
NUMBER,0.0140625,1,1,0.0999999999999999,0.4421052631578947,1,6,5,2,107.05476379394533,0.337955504655838,0.0075781370463699,0.0,0.875,0.04125
NUMBER,0.01171875,1,1,0.0999999999999999,0.4647058823529412,1,5,4,2,121.7385711669922,0.3089898228645324,0.0088680200135141,0.0,0.915,0.03125
NUMBER,0.00828125,1,1,0.1,0.4033333333333333,1,6,5,2,57.11521530151367,0.4454756379127502,0.0052088197445247,0.0,0.905,0.0416666666666666
NUMBER,0.02265625,1,1,0.0999999999999999,0.5470588235294118,1,10,9,2,171.4239501953125,0.2964514493942261,0.0133380962380556,0.0,0.865,0.0316666666666666
NUMBER,0.019375,1,1,0.0999999999999999,0.5529411764705883,1,13,11,2,158.6424560546875,0.2794090807437897,0.0141332116633882,0.0,0.87,0.0316666666666666
NUMBER,0.0190625,1,1,0.1,0.4838709677419355,1,13,11,2,142.75201416015625,0.3534187972545624,0.0145052008397555,0.0,0.85,0.0292857142857142
NUMBER,0.01140625,1,1,0.0909090909090909,0.577922077922078,1,9,4,2,98.95787811279295,0.5689530372619629,0.0071962065822308,0.0,0.91,0.03125
NUMBER,0.02890625,1,1,0.0909090909090909,0.5151515151515151,1,15,13,2,257.7619934082031,0.2911075353622436,0.0213941244669083,0.0,0.795,0.0392857142857142
NUMBER,0.024375,1,3,0.1111111111111111,0.6666666666666666,1,10,10,2,187.54269409179688,0.3962703645229339,0.0134593887281114,0.0,0.84,0.0366666666666666
NUMBER,0.0103125,1,3,0.0999999999999999,0.4310344827586206,1,8,6,2,70.0108871459961,0.4859863221645355,0.0088645134033244,0.0,0.925,0.0275
NUMBER,0.01015625,1,1,0.1111111111111111,0.4516129032258064,1,6,4,1,80.3864974975586,0.2976207733154297,0.0058340191105089,0.0,0.905,0.03375
NUMBER,0.0115625,1,1,0.0999999999999999,0.508695652173913,1,7,5,2,85.30779266357422,0.073414646089077,0.0062858051589897,0.0,0.95,0.0266666666666666
NUMBER,0.00796875,1,1,0.0999999999999999,0.4304347826086956,1,6,4,2,55.63346862792969,0.2080792784690857,0.0061689238888698,0.0,0.945,0.0283333333333333
NUMBER,0.00796875,1,1,0.125,0.65,1,5,5,2,53.445552825927734,0.2944535911083221,0.0053654541435684,0.0,0.93,0.0316666666666666
NUMBER,0.01125,1,1,0.1111111111111111,0.56,1,4,4,1,76.74999237060547,0.2004574537277221,0.0065120929514769,0.0,0.915,0.027
NUMBER,0.0165625,1,2,0.1111111111111111,0.7407407407407407,1,10,8,2,133.78909301757812,0.3243988156318664,0.008496720096417,0.0,0.86,0.045
NUMBER,0.0140625,1,1,0.0999999999999999,0.4568627450980392,1,8,8,2,103.573974609375,0.1183618679642677,0.0104956416080601,0.0,0.895,0.0289999999999999
NUMBER,0.014375,1,1,0.1,0.44,1,12,10,2,101.62308502197266,0.247316300868988,0.0114873377866942,0.0,0.88,0.0257142857142857
NUMBER,0.00734375,1,1,0.0999999999999999,0.2448275862068965,1,5,2,1,69.54063415527344,0.4276729524135589,0.005200660494491,0.0,0.935,0.0316666666666666
NUMBER,0.020625,1,1,0.1111111111111111,0.4936247723132969,1,13,11,1,145.82968139648438,0.2631131112575531,0.0135021295583846,0.0,0.805,0.034375
NUMBER,0.02296875,1,1,0.1111111111111111,0.5506172839506173,1,9,7,2,160.32113647460938,0.1983989179134369,0.0105765986423533,0.0,0.84,0.0366666666666666
NUMBER,0.01734375,1,4,0.1,0.609375,1,7,7,2,160.6419677734375,0.2399708479642868,0.0127686644873405,0.0,0.89,0.032
NUMBER,0.02015625,1,1,0.1111111111111111,0.5555555555555556,1,11,12,1,147.37017822265625,0.2327818870544433,0.0123860143641009,0.0,0.83,0.0383333333333333
NUMBER,0.018125,1,3,0.1111111111111111,0.5904761904761905,1,6,6,2,119.5542984008789,0.4366064667701721,0.0075668523966249,0.0,0.88,0.04
NUMBER,0.015625,1,1,0.0909090909090909,0.4340909090909091,1,7,4,2,105.02082061767578,0.16960209608078,0.0084145331901648,0.0,0.885,0.033
NUMBER,0.0103125,1,1,0.1111111111111111,0.5404040404040404,1,4,5,2,66.32752227783203,0.1443466693162918,0.0053714607264813,0.0,0.935,0.0316666666666666
NUMBER,0.01578125,1,2,0.1111111111111111,0.4839506172839506,1,10,6,2,120.88484191894533,0.1916825622320175,0.0104938964424148,0.0,0.865,0.0325
NUMBER,0.01453125,1,1,0.1,0.5428571428571428,1,8,7,2,111.404296875,0.2233352363109588,0.0093053293487782,0.0,0.89,0.0375
NUMBER,0.0103125,1,2,0.1111111111111111,0.5733333333333334,1,7,5,2,81.24859619140625,0.296526551246643,0.0068689554948976,0.0,0.925,0.035
NUMBER,0.0096875,1,1,0.1111111111111111,0.5791245791245792,1,4,7,1,68.70990753173828,0.4268988072872162,0.0072438790750944,0.0,0.925,0.035
NUMBER,0.0209375,1,2,0.1,0.5933333333333334,1,7,9,2,182.39370727539065,0.2298095822334289,0.0120927558423828,0.0,0.85,0.035
NUMBER,0.02484375,1,4,0.1,0.5688888888888889,1,8,7,2,187.9744110107422,0.3632906973361969,0.0116102582385489,0.0,0.84,0.0409999999999999
NUMBER,0.01953125,1,2,0.0999999999999999,0.5666666666666667,1,7,7,3,144.13597106933594,0.3682468235492706,0.0114897077971833,0.0,0.865,0.037
NUMBER,0.01,1,1,0.1111111111111111,0.4545454545454545,1,4,6,1,75.70393371582031,0.3500971496105194,0.0052340432974939,0.0,0.92,0.0366666666666666
NUMBER,0.00859375,1,1,0.0999999999999999,0.4393939393939394,1,6,3,3,91.82878112792967,0.0820127949118614,0.0058238300275052,0.0,0.935,0.02625
NUMBER,0.01171875,1,1,0.0999999999999999,0.4428571428571428,1,5,4,2,106.90826416015624,0.1150483191013336,0.0068041875746233,0.0,0.925,0.035
NUMBER,0.0146875,1,2,0.1111111111111111,0.6190476190476191,1,9,6,2,112.52960205078124,0.3300825953483581,0.0086627427747612,0.0,0.865,0.037
NUMBER,0.01546875,1,2,0.0769230769230769,0.4819004524886878,1,8,5,3,152.31455993652344,0.4067659080028534,0.0099873575050027,0.0,0.905,0.0289999999999999
NUMBER,0.0078125,1,1,0.1,0.403125,1,6,3,2,61.13249969482422,0.0957854390144348,0.0045676524165438,0.0,0.945,0.0283333333333333
NUMBER,0.018125,1,2,0.1,0.609375,1,5,8,2,188.5574188232422,0.2491659522056579,0.0132058566041528,0.0,0.885,0.033
NUMBER,0.01984375,1,1,0.1111111111111111,0.7234567901234568,1,7,11,2,161.0194091796875,0.3830612599849701,0.0127194444751039,0.0,0.835,0.0375
NUMBER,0.01015625,1,2,0.1111111111111111,0.6772486772486772,1,6,4,2,83.82255554199219,0.3345976769924164,0.007031743107791,0.0,0.92,0.0366666666666666
NUMBER,0.0109375,1,1,0.1111111111111111,0.5117845117845118,1,3,6,2,86.03478240966797,0.399506539106369,0.0063174298947955,0.0,0.92,0.0366666666666666
NUMBER,0.0171875,1,1,0.0999999999999999,0.4588235294117647,1,12,7,2,111.7803726196289,0.1986774355173111,0.00969230269906,0.0,0.87,0.0316666666666666
NUMBER,0.00984375,1,1,0.1111111111111111,0.4888888888888889,1,6,3,2,73.77628326416016,0.3789872229099273,0.0045631108349229,0.0,0.92,0.0366666666666666
NUMBER,0.0134375,1,2,0.1111111111111111,0.6819923371647509,1,4,6,2,120.44183349609376,0.5739620923995972,0.0095336407670298,0.0,0.915,0.03125
NUMBER,0.011875,1,1,0.1,0.4457142857142857,1,6,6,2,95.92245483398438,0.1951573938131332,0.00938386028859,0.0,0.92,0.03
NUMBER,0.01015625,1,1,0.0833333333333333,0.4741379310344827,1,8,7,2,92.59490966796876,0.2232512533664703,0.009321215252669,0.0,0.91,0.0279999999999999
NUMBER,0.01453125,1,3,0.0833333333333333,0.5919540229885057,1,9,7,2,124.01206970214844,0.3879120647907257,0.0096922658219017,0.0,0.905,0.0325
NUMBER,0.014375,1,1,0.1,0.5096774193548387,1,6,6,2,134.9187469482422,0.2668353915214538,0.0091908401191836,0.0,0.91,0.0325
NUMBER,0.015625,1,1,0.1111111111111111,0.4617283950617284,1,14,8,2,104.4382781982422,0.2245057523250579,0.0107648674033403,0.0,0.88,0.0291666666666666
NUMBER,0.0284375,1,2,0.0909090909090909,0.4853372434017595,1,16,12,2,244.9764709472656,0.2285305708646774,0.0172545617737855,0.0,0.825,0.035
NUMBER,0.0125,1,2,0.1111111111111111,0.5733333333333334,1,3,4,2,91.62332153320312,0.2529531717300415,0.0043036507878191,0.0,0.92,0.05
NUMBER,0.0140625,1,1,0.0666666666666666,0.4,1,9,5,1,122.27936553955078,0.118076778948307,0.009232904618484,0.0,0.885,0.033
NUMBER,0.00890625,1,1,0.1111111111111111,0.4014336917562724,1,5,6,2,60.637657165527344,0.3077183663845062,0.0061815595653323,0.0,0.94,0.03
NUMBER,0.0078125,1,2,0.1111111111111111,0.4480286738351254,1,4,5,2,63.779483795166016,0.4103912711143493,0.0064178894657635,0.0,0.94,0.03
NUMBER,0.013125,1,3,0.1,0.572,1,4,6,2,109.3917465209961,0.3326860964298248,0.0060980027094733,0.0,0.915,0.03125
NUMBER,0.0178125,1,3,0.1,0.402,1,11,8,2,140.83575439453125,0.2440917491912841,0.0131558692080955,0.0,0.865,0.0325
NUMBER,0.0109375,1,1,0.1111111111111111,0.6342592592592593,1,4,3,2,95.30838012695312,0.17954021692276,0.0061819645025759,0.0,0.91,0.04
NUMBER,0.0134375,1,3,0.1,0.6057142857142858,1,5,5,2,128.1428680419922,0.249049425125122,0.009326983486084,0.0,0.9,0.03
NUMBER,0.0140625,1,1,0.0909090909090909,0.5616883116883117,1,7,4,1,113.4297103881836,0.3733748197555542,0.0068655768034516,0.0,0.895,0.03625
NUMBER,0.01328125,1,1,0.0999999999999999,0.6,1,7,3,2,97.68439483642578,0.4749244451522827,0.0067031399869563,0.0,0.905,0.03375
NUMBER,0.011875,1,2,0.1111111111111111,0.6888888888888889,1,3,5,2,90.84058380126952,0.2809493243694305,0.0067139851065604,0.0,0.91,0.055
NUMBER,0.02,1,1,0.0999999999999999,0.4784313725490196,1,11,9,3,134.06028747558594,0.3131723701953888,0.0129011152776943,0.0,0.84,0.0366666666666666
NUMBER,0.00765625,1,2,0.125,0.8303571428571429,1,6,3,2,67.47476196289062,0.4030739963054657,0.0055053968271664,0.0,0.95,0.0325
NUMBER,0.0215625,1,1,0.0999999999999999,0.4235294117647059,1,10,7,2,165.09506225585938,0.1489053964614868,0.0115747695623531,0.0,0.855,0.0341666666666666
NUMBER,0.0146875,1,1,0.0833333333333333,0.5114942528735632,1,9,4,3,125.69621276855467,0.5655604600906372,0.0088268699587541,0.0,0.895,0.031
NUMBER,0.0084375,1,1,0.1111111111111111,0.4848484848484848,1,5,4,2,66.37521362304688,0.211948424577713,0.0055751295779264,0.0,0.94,0.03
NUMBER,0.01921875,1,1,0.1111111111111111,0.5358024691358024,1,12,8,2,157.03289794921875,0.1459580957889557,0.0105703375672222,0.0,0.845,0.0358333333333333
NUMBER,0.00890625,1,1,0.0999999999999999,0.4,1,7,5,1,74.60063171386719,0.6299041509628296,0.0087488107362317,0.0,0.94,0.02375
NUMBER,0.0134375,1,1,0.1111111111111111,0.5913978494623656,1,6,5,2,104.4497299194336,0.2406460344791412,0.0076756862740251,0.0,0.89,0.0375
NUMBER,0.02234375,1,1,0.0666666666666666,0.4933333333333333,1,6,6,2,200.0547790527344,0.3714105784893036,0.010909972584067,0.0,0.875,0.04125
NUMBER,0.02140625,1,2,0.1,0.6311111111111111,1,9,10,2,198.72113037109375,0.3707929253578186,0.012993416864676,0.0,0.845,0.035
NUMBER,0.01375,1,2,0.1,0.5428571428571428,1,7,7,2,112.37894439697266,0.2551304399967193,0.0100434487382394,0.0,0.88,0.034
NUMBER,0.02546875,1,1,0.0909090909090909,0.5528756957328386,1,13,9,2,235.90638732910156,0.2866171598434448,0.0160192352254864,0.0,0.845,0.0358333333333333
NUMBER,0.01359375,1,2,0.0999999999999999,0.6103448275862069,1,7,7,2,107.95135498046876,0.3247495293617248,0.0085327535887255,0.0,0.895,0.031
NUMBER,0.02296875,1,1,0.0999999999999999,0.503921568627451,1,12,12,2,177.14715576171875,0.2425010651350021,0.0149497599884361,0.0,0.86,0.0308333333333333
NUMBER,0.01265625,1,1,0.0714285714285714,0.4096638655462185,1,8,6,3,114.68273162841795,0.2379754036664962,0.0105153204896144,0.0,0.895,0.031
NUMBER,0.00875,1,1,0.0999999999999999,0.5,1,3,4,2,67.72835540771484,0.2903303503990173,0.0064792000603131,0.0,0.94,0.035
NUMBER,0.01046875,1,2,0.0999999999999999,0.4827586206896552,1,9,6,2,75.4744644165039,0.4026529788970947,0.0082641016610429,0.0,0.91,0.03125
NUMBER,0.00734375,1,1,0.0999999999999999,0.2736842105263158,1,7,5,2,43.74168014526367,0.1085365787148475,0.0048951511780909,0.0,0.955,0.03
NUMBER,0.02,1,1,0.0999999999999999,0.492156862745098,1,10,9,2,140.6383819580078,0.3675281703472137,0.0126478005764024,0.0,0.84,0.0366666666666666
NUMBER,0.015,1,1,0.1111111111111111,0.6412698412698413,1,6,8,1,132.77639770507812,0.2259546369314193,0.0103857133661028,0.0,0.885,0.0291666666666666
NUMBER,0.00984375,1,1,0.0999999999999999,0.5103448275862069,1,8,7,2,58.60932159423828,0.1933544278144836,0.005553801136729,0.0,0.915,0.03125
NUMBER,0.01859375,1,1,0.125,0.5068181818181818,1,14,11,1,137.4027557373047,0.1953885704278946,0.0131828905709292,0.0,0.875,0.0291666666666666
NUMBER,0.01734375,1,1,0.1111111111111111,0.7587301587301587,1,11,8,2,126.76092529296876,0.2990206778049469,0.0087029603567617,0.0,0.855,0.04625
NUMBER,0.0153125,1,1,0.0999999999999999,0.4411764705882353,1,12,11,2,114.2850570678711,0.1157201901078224,0.0113743698828102,0.0,0.875,0.0308333333333333
NUMBER,0.014375,1,1,0.0999999999999999,0.4615384615384615,1,7,7,2,114.9464340209961,0.319061815738678,0.0090075163304292,0.0,0.875,0.04125
NUMBER,0.00828125,1,1,0.1,0.3407407407407407,1,4,3,2,77.05207824707031,0.1775510311126709,0.0062282415850369,0.0,0.95,0.0266666666666666
NUMBER,0.0203125,1,1,0.0999999999999999,0.5686274509803921,1,6,8,2,153.6353302001953,0.3052458465099334,0.0121739610119459,0.0,0.845,0.035
NUMBER,0.0053125,1,1,0.0999999999999999,0.2947368421052631,1,4,2,2,37.82462310791016,0.2316579967737198,0.0041769990254714,0.0,0.96,0.03
NUMBER,0.01859375,1,2,0.0999999999999999,0.5263157894736842,1,8,7,2,176.1220245361328,0.2544868588447571,0.0122242179856752,0.0,0.885,0.033
NUMBER,0.0190625,1,4,0.1,0.6228571428571429,1,7,6,2,144.4075927734375,0.4251394271850586,0.0097449540326211,0.0,0.88,0.034
NUMBER,0.00984375,1,1,0.0999999999999999,0.425,1,7,4,2,61.86787033081055,0.3357619643211365,0.0053785704701503,0.0,0.92,0.03
NUMBER,0.015625,1,1,0.0999999999999999,0.4156862745098039,1,12,10,3,123.38739013671876,0.1489942818880081,0.0105588214895483,0.0,0.875,0.0308333333333333
NUMBER,0.013125,1,1,0.0666666666666666,0.3314285714285714,1,9,4,1,104.03462982177734,0.1042813435196876,0.0078674384502525,0.0,0.89,0.032
NUMBER,0.0096875,1,2,0.0999999999999999,0.4896551724137931,1,11,6,2,71.41586303710938,0.3292631804943084,0.00746517307569,0.0,0.925,0.0216666666666666
NUMBER,0.011875,1,1,0.1,0.6037037037037037,1,6,3,2,86.15863037109375,0.5635980367660522,0.005010462866108,0.0,0.915,0.0383333333333333
NUMBER,0.0240625,1,1,0.0909090909090909,0.6130536130536131,1,5,9,2,206.4084320068359,0.4335378408432007,0.0141526925126539,0.0,0.845,0.0409999999999999
NUMBER,0.01921875,1,1,0.1,0.4254545454545455,1,10,10,2,138.42501831054688,0.13831827044487,0.0108329191362255,0.0,0.835,0.0375
NUMBER,0.01328125,1,1,0.0833333333333333,0.4597701149425287,1,7,4,2,111.81262969970705,0.7245809435844421,0.0089048887936461,0.0,0.9,0.03375
NUMBER,0.0084375,1,1,0.1,0.5185185185185185,1,7,4,2,65.04076385498047,0.4873936772346496,0.0063335438894673,0.0,0.915,0.03125
NUMBER,0.0159375,1,1,0.1111111111111111,0.6984126984126984,1,7,8,2,121.76251983642578,0.2766725718975067,0.0108898115291477,0.0,0.855,0.04625
NUMBER,0.01171875,1,1,0.1,0.3837837837837838,1,9,6,0,103.1174087524414,0.1163947433233261,0.0096585996185695,0.0,0.94,0.02375
NUMBER,0.00953125,1,2,0.1111111111111111,0.5740740740740741,1,5,4,2,72.11418151855469,0.4771857857704162,0.0065620717427669,0.0,0.93,0.0425
NUMBER,0.0078125,1,1,0.1111111111111111,0.3923611111111111,1,5,5,2,57.53986358642578,0.2621004581451416,0.0052245055578518,0.0,0.93,0.0333333333333333
NUMBER,0.01,1,1,0.1,0.3942857142857143,1,12,4,3,82.78924560546875,0.3442029058933258,0.0078230172025245,0.0,0.92,0.026
WORD,0.0259375,1,1,0.125,0.4626623376623376,1,14,17,0,95.17858123779295,0.2814449965953827,0.0166921489057592,0.0,0.725,0.03
WORD,0.0525,1,1,0.0769230769230769,0.3818924438393465,1,24,21,4,255.1783142089844,0.1705718785524368,0.0250739075821031,0.0,0.575,0.0486363636363636
WORD,0.015,1,1,0.125,0.65625,1,7,8,2,119.88540649414062,0.4483085870742798,0.0120938526302298,0.0,0.89,0.0266666666666666
WORD,0.01890625,1,2,0.1111111111111111,0.4808080808080808,1,11,10,1,117.90003967285156,0.2882066071033478,0.0146372664965228,0.0,0.865,0.025
WORD,0.0109375,1,3,0.1428571428571428,0.5541125541125541,1,8,7,2,76.53546142578125,0.2906558811664581,0.008433539184578,0.0,0.905,0.03125
WORD,0.0221875,1,1,0.1666666666666666,0.8731884057971014,1,7,9,1,133.69566345214844,0.2859990000724792,0.0088162262932835,0.0,0.81,0.048
WORD,0.04734375,1,2,0.1111111111111111,0.5347222222222222,1,14,21,1,199.27218627929688,0.303288072347641,0.0208394070708576,0.0,0.625,0.0436363636363636
WORD,0.045,1,3,0.1,0.4336134453781513,1,23,28,1,260.54571533203125,0.2433210760354995,0.0356604454805934,0.0,0.66,0.0306666666666666
WORD,0.0275,1,4,0.0909090909090909,0.518341307814992,1,9,13,2,197.50119018554688,0.2658224403858185,0.0202005132413973,0.0,0.8,0.0371428571428571
WORD,0.0259375,1,1,0.125,0.4382716049382716,1,15,17,0,89.68672943115234,0.294160932302475,0.0164047599481168,0.0,0.725,0.027
WORD,0.03703125,1,1,0.1999999999999999,0.8716049382716049,1,12,17,1,149.96578979492188,0.3434552550315857,0.0157891450858144,0.0,0.68,0.04875
WORD,0.0134375,2,4,0.1111111111111111,0.5622895622895623,1,6,8,2,99.54080963134766,0.2534323334693908,0.0099040168665467,0.0,0.88,0.034
WORD,0.03578125,1,1,0.0909090909090909,0.5178365937859609,1,12,18,2,368.5719604492187,0.2706580460071563,0.0295947526627197,0.0,0.735,0.0388888888888888
WORD,0.041875,1,6,0.0833333333333333,0.5208333333333334,1,18,18,4,314.7300109863281,0.2652855813503265,0.0304720480807411,0.0,0.675,0.039090909090909
WORD,0.02296875,1,1,0.0999999999999999,0.4377358490566038,1,6,10,2,150.7164764404297,0.2448717653751373,0.0129929111582482,0.0,0.82,0.04
WORD,0.02890625,1,3,0.0769230769230769,0.5042735042735043,1,4,10,3,238.0762481689453,0.1903939098119735,0.0146260976896111,0.0,0.805,0.05875
WORD,0.0203125,1,1,0.1428571428571428,0.7030812324929971,1,9,11,1,117.1912078857422,0.2686603963375091,0.010921419301866,0.0,0.82,0.0342857142857142
WORD,0.02609375,1,1,0.125,0.4695945945945945,1,12,16,0,109.82705688476562,0.1813725680112838,0.0155749461837859,0.0,0.755,0.0304545454545454
WORD,0.03953125,1,2,0.0769230769230769,0.3639968279143536,1,16,20,2,217.26171875,0.2395424842834472,0.0239656726436417,0.0,0.67,0.0313333333333333
WORD,0.04265625,1,4,0.0833333333333333,0.4174757281553398,1,21,23,2,290.5213317871094,0.3172323107719421,0.0341844510017125,0.0,0.715,0.03125
WORD,0.03,1,1,0.1666666666666666,0.7605633802816901,1,13,15,0,139.7935028076172,0.3385761380195617,0.0117936119191393,0.0,0.705,0.0825
WORD,0.06109375,1,3,0.0999999999999999,0.5577586206896552,1,16,26,1,363.6460876464844,0.3167099356651306,0.0412904078701033,0.0,0.54,0.0470833333333333
WORD,0.0378125,1,1,0.1428571428571428,0.8021978021978022,1,6,13,1,191.92340087890625,0.3503027558326721,0.0125462200340038,0.0,0.725,0.0775
WORD,0.031875,1,1,0.1111111111111111,0.5063291139240507,1,14,15,1,148.84754943847656,0.3066757917404175,0.0167320799957846,0.0,0.675,0.0542857142857142
WORD,0.03890625,1,2,0.0909090909090909,0.5224242424242425,1,10,17,2,322.6888732910156,0.3051058053970337,0.0289153670608602,0.0,0.72,0.044375
WORD,0.05140625,1,1,0.0833333333333333,0.4309309309309309,1,21,29,2,309.2817687988281,0.1830646395683288,0.0322142188144872,0.0,0.645,0.0379166666666666
WORD,0.03953125,1,2,0.0909090909090909,0.5024437927663734,1,16,18,2,236.94711303710935,0.1546405255794525,0.0246388447234837,0.0,0.66,0.0404545454545454
WORD,0.01359375,1,1,0.125,0.7056451612903226,1,7,6,1,110.22988891601562,0.3484452068805694,0.0093432537131829,0.0,0.865,0.04375
WORD,0.035625,1,4,0.0769230769230769,0.4115884115884116,1,18,17,2,225.37709045410156,0.173993781208992,0.0202864371389061,0.0,0.69,0.04875
WORD,0.03296875,1,4,0.0909090909090909,0.5284090909090909,1,8,12,2,290.7536315917969,0.3059284687042236,0.0221037559976585,0.0,0.775,0.0375
WORD,0.0353125,1,3,0.0833333333333333,0.4703196347031963,1,14,14,3,260.0322265625,0.2743027806282043,0.0243756416953562,0.0,0.74,0.035
WORD,0.02609375,1,2,0.1111111111111111,0.4835390946502058,1,10,12,2,126.6936492919922,0.3348405063152313,0.0119541922091465,0.0,0.81,0.0364285714285714
WORD,0.018125,1,1,0.125,0.7459677419354839,1,5,7,2,165.3671112060547,0.5469168424606323,0.0133594091871061,0.0,0.875,0.04
WORD,0.03296875,1,3,0.1,0.4888888888888889,1,11,17,2,224.4674072265625,0.3902433216571808,0.0296228572946256,0.0,0.78,0.0364285714285714
WORD,0.0425,1,1,0.0666666666666666,0.3822222222222222,1,13,19,2,287.3176574707031,0.2555010914802551,0.0304095800432705,0.0,0.695,0.0385
WORD,0.0265625,1,2,0.1428571428571428,0.6861167002012073,1,10,13,1,126.41996002197266,0.4204427599906921,0.0142683394687845,0.0,0.73,0.037
WORD,0.03015625,1,1,0.1666666666666666,0.8717948717948718,1,5,11,1,161.96588134765625,0.3148112893104553,0.012239032988641,0.0,0.765,0.057
WORD,0.02296875,2,1,0.0909090909090909,0.5237154150197628,1,7,8,2,165.44000244140625,0.2551585435867309,0.0114772329468929,0.0,0.815,0.047
WORD,0.04765625,1,1,0.0833333333333333,0.4618794326241134,1,14,23,1,368.5171203613281,0.2849730849266052,0.0355557301332956,0.0,0.68,0.0317857142857142
WORD,0.02609375,1,2,0.125,0.8535714285714285,1,2,6,2,208.8260955810547,0.2965672612190246,0.0086903167210088,0.0,0.825,0.185
WORD,0.0403125,1,2,0.1111111111111111,0.5185185185185185,1,8,20,1,196.35818481445312,0.282992422580719,0.02388420836377,0.0,0.74,0.027
WORD,0.04828125,1,5,0.0909090909090909,0.4810606060606061,1,18,21,2,319.0484313964844,0.3485336005687713,0.030922514815251,0.0,0.645,0.0445
WORD,0.03046875,1,4,0.125,0.6984126984126984,1,12,15,2,190.24378967285156,0.1904633641242981,0.0152528144076159,0.0,0.74,0.0533333333333333
WORD,0.0425,1,4,0.1428571428571428,0.6902255639097744,1,15,20,1,199.5039825439453,0.3599547743797302,0.0215600734659929,0.0,0.67,0.0438888888888888
WORD,0.033125,1,1,0.1666666666666666,0.9154228855721394,1,9,14,1,198.44949340820312,0.2704742848873138,0.0153283944628498,0.0,0.735,0.0478571428571428
