sample_id,label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width
NUM_018,NUMBER,0.01953125,1,1,0.06666666666666667,0.4419047619047619,1,5,5,1,154.4246826171875,0.17239293456077576,0.009359024161816077,0.0,0.87,0.05333333333333333
NUM_019,NUMBER,0.01109375,1,3,0.1111111111111111,0.5416666666666666,1,3,5,1,86.74163818359375,0.3465898931026459,0.006642348506369847,0.0,0.92,0.03666666666666667
NUM_020,NUMBER,0.0159375,1,2,0.1111111111111111,0.5679012345679012,1,9,9,2,136.81784057617188,0.2157152146100998,0.012286453348969616,0.0,0.87,0.035
NUM_021,NUMBER,0.0128125,1,1,0.11111111111111112,0.5053763440860215,1,7,5,2,88.90929412841797,0.22547823190689087,0.007243834673919962,0.0,0.925,0.02875
NUM_022,NUMBER,0.01171875,1,1,0.09999999999999999,0.4666666666666667,1,8,6,1,113.875,0.16421277821063995,0.010235576612680096,0.0,0.935,0.025
NUM_023,NUMBER,0.0153125,1,1,0.09999999999999999,0.4641025641025641,1,7,6,2,122.6708755493164,0.2525146007537842,0.010592032017958273,0.0,0.88,0.034
NUM_024,NUMBER,0.01828125,1,1,0.1,0.482,1,10,10,3,151.45172119140625,0.20681852102279663,0.012988920433856414,0.0,0.865,0.0325
NUM_025,NUMBER,0.018125,1,1,0.09999999999999999,0.6076923076923076,1,10,8,2,132.49017333984375,0.3222077786922455,0.009751159700898439,0.0,0.85,0.04
NUM_026,NUMBER,0.0103125,1,1,0.1111111111111111,0.5659722222222222,1,7,7,1,90.62541198730469,0.3363848030567169,0.006787573252222672,0.0,0.91,0.03125
NUM_027,NUMBER,0.01828125,1,1,0.06666666666666667,0.379047619047619,1,5,4,2,143.98451232910156,0.24647356569766998,0.008813526254830575,0.0,0.875,0.04125
NUM_028,NUMBER,0.02390625,1,1,0.1,0.5702127659574469,1,10,12,2,183.28994750976562,0.2851197123527527,0.012408484602487472,0.0,0.83,0.03666666666666667
NUM_029,NUMBER,0.015625,1,2,0.1,0.546875,1,5,7,1,152.9031219482422,0.2055358737707138,0.01112559324700766,0.0,0.905,0.0325
NUM_030,NUMBER,0.02421875,1,1,0.1,0.52,1,12,10,1,209.90574645996094,0.24023957550525665,0.015986330157083718,0.0,0.845,0.035833333333333335
NUM_031,NUMBER,0.015625,1,1,0.1111111111111111,0.5675675675675675,1,8,7,2,128.96542358398438,0.40317174792289734,0.01109462543667925,0.0,0.895,0.03
NUM_032,NUMBER,0.01359375,1,1,0.07692307692307693,0.3530571992110454,1,10,4,2,119.329833984375,0.4644782245159149,0.009041451088079945,0.0,0.89,0.032
NUM_033,NUMBER,0.02421875,1,1,0.06666666666666667,0.4704761904761905,1,6,5,3,221.83856201171875,0.24984893202781677,0.010651957900257223,0.0,0.87,0.0425
NUM_034,NUMBER,0.0246875,1,1,0.09999999999999999,0.5377049180327869,1,12,11,2,221.76153564453125,0.23915766179561615,0.0161400256429347,0.0,0.815,0.033125
NUM_035,NUMBER,0.00828125,1,1,0.08333333333333334,0.45698924731182794,1,10,5,2,81.07192993164062,0.25962355732917786,0.006731182884268703,0.0,0.925,0.025
NUM_036,NUMBER,0.0178125,1,1,0.09999999999999999,0.5615384615384615,1,6,7,2,157.68360900878906,0.37030816078186035,0.012412267453038374,0.0,0.865,0.037000000000000005
NUM_037,NUMBER,0.01234375,1,1,0.1,0.5085714285714286,1,8,6,2,108.3184585571289,0.15958063304424286,0.008441702017181233,0.0,0.895,0.03625
NUM_038,NUMBER,0.0165625,1,1,0.1,0.575,1,11,7,2,128.38568115234375,0.23578524589538574,0.008466818483039084,0.0,0.865,0.037000000000000005
NUM_039,NUMBER,0.01296875,1,2,0.09999999999999999,0.5521739130434783,1,6,5,2,89.81268310546875,0.33840304613113403,0.006125660409091117,0.0,0.92,0.03666666666666667
NUM_040,NUMBER,0.01546875,1,3,0.06666666666666667,0.39215686274509803,1,9,6,2,148.76214599609375,0.18769212067127228,0.010909823591032975,0.0,0.9,0.03
NUM_041,NUMBER,0.0103125,1,1,0.1111111111111111,0.625,1,3,5,1,74.97914123535156,0.1495785266160965,0.006342133601429436,0.0,0.9,0.04333333333333333
NUM_042,NUMBER,0.01890625,1,2,0.1,0.6485714285714286,1,6,7,2,148.37547302246094,0.28007638454437256,0.009006030631564712,0.0,0.87,0.0425
NUM_043,NUMBER,0.02765625,1,2,0.09090909090909091,0.5131964809384164,1,18,12,2,232.67031860351562,0.17166222631931305,0.018432594507010226,0.0,0.8,0.03857142857142857
NUM_044,NUMBER,0.00515625,1,1,0.1,0.4318181818181818,1,5,3,2,51.33012771606445,0.07149489223957062,0.00506116459710475,0.0,0.955,0.025
