Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Fiji,FJI,Population growth (annual %),SP.POP.GROW,-0.24900685817593
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.009
Fiji,FJI,Net migration,SM.POP.NETM,-11873
Finland,FIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.35
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.23812097519217
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.110191690491055
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9829268292683
Finland,FIN,Net migration,SM.POP.NETM,15671
France,FRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.86
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.68870844116209
France,FRA,Population growth (annual %),SP.POP.GROW,0.332559129027963
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8268292682927
France,FRA,Net migration,SM.POP.NETM,71972
French Polynesia,PYF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.567
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.98746345088283
French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,-0.279503231980126
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.195
French Polynesia,PYF,Net migration,SM.POP.NETM,-2816
Gabon,GAB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.884
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.38257599119697
Gabon,GAB,Population growth (annual %),SP.POP.GROW,2.47279132038176
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.337
Gabon,GAB,Net migration,SM.POP.NETM,2233
"Gambia, The",GMB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.33
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.74848295956672
"Gambia, The",GMB,Population growth (annual %),SP.POP.GROW,2.35622071960344
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.427
"Gambia, The",GMB,Net migration,SM.POP.NETM,-4186
Georgia,GEO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.021
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.56167165873158
Georgia,GEO,Population growth (annual %),SP.POP.GROW,-0.171565740223868
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.165
Georgia,GEO,Net migration,SM.POP.NETM,-5412
Germany,DEU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.54
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.76040219541116
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.22551987421288
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.2926829268293
Germany,DEU,Net migration,SM.POP.NETM,319082
Ghana,GHA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.593
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.39063133478864
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.00780519953703
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.455
Ghana,GHA,Net migration,SM.POP.NETM,-21857
Gibraltar,GIB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.912
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Gibraltar,GIB,Population growth (annual %),SP.POP.GROW,1.81957598739227
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.183
Gibraltar,GIB,Net migration,SM.POP.NETM,475
Greece,GRC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.38497557963629
Greece,GRC,Population growth (annual %),SP.POP.GROW,-0.105339392724138
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6390243902439
Greece,GRC,Net migration,SM.POP.NETM,36762
Greenland,GRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.08
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.46273159433217
Greenland,GRL,Population growth (annual %),SP.POP.GROW,0.359917714454119
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9443902439024
Greenland,GRL,Net migration,SM.POP.NETM,-308
Grenada,GRD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.542
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.424779227477273
Grenada,GRD,Population growth (annual %),SP.POP.GROW,0.250354079448358
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.971
Grenada,GRD,Net migration,SM.POP.NETM,-181
Guam,GUM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.938
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.07547868580322
Guam,GUM,Population growth (annual %),SP.POP.GROW,-0.536848682318792
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.645
Guam,GUM,Net migration,SM.POP.NETM,-2967
Guatemala,GTM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.593
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.44813641532025
Guatemala,GTM,Population growth (annual %),SP.POP.GROW,1.52062955252943
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.639
Guatemala,GTM,Net migration,SM.POP.NETM,-57746
Guinea,GIN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.576
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.9464024435663
Guinea,GIN,Population growth (annual %),SP.POP.GROW,2.56100451729991
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.379
Guinea,GIN,Net migration,SM.POP.NETM,-3240
Guinea-Bissau,GNB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.153
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.12319463002974
Guinea-Bissau,GNB,Population growth (annual %),SP.POP.GROW,2.34095994762157
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.161
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,-1395
Guyana,GUY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.521
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.25156178245531
Guyana,GUY,Population growth (annual %),SP.POP.GROW,2.0146740033225
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.067
Guyana,GUY,Net migration,SM.POP.NETM,-20603
Haiti,HTI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.862
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.98683711868885
Haiti,HTI,Population growth (annual %),SP.POP.GROW,1.29423660619831
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.328
Haiti,HTI,Net migration,SM.POP.NETM,-34612
Honduras,HND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.611
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.71936151617345
Honduras,HND,Population growth (annual %),SP.POP.GROW,1.81063773761993
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.124
Honduras,HND,Net migration,SM.POP.NETM,-6546
"Hong Kong SAR, China",HKG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.064
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.39663450632773
"Hong Kong SAR, China",HKG,Population growth (annual %),SP.POP.GROW,0.739283471323064
"Hong Kong SAR, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,85.1558536585366
"Hong Kong SAR, China",HKG,Net migration,SM.POP.NETM,-7170
Hungary,HUN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.55
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.2087641343076
Hungary,HUN,Population growth (annual %),SP.POP.GROW,-0.125143121699401
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.3195121951219
Hungary,HUN,Net migration,SM.POP.NETM,34339
Iceland,ISL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.74
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.354233389637315
Iceland,ISL,Population growth (annual %),SP.POP.GROW,2.19893225826166
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1634146341463
Iceland,ISL,Net migration,SM.POP.NETM,5030
India,IND,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.12
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.79675759965889
India,IND,Population growth (annual %),SP.POP.GROW,1.04001395098104
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.746
India,IND,Net migration,SM.POP.NETM,-978969
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.205
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.0413041818536
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,0.935604959235128
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.349
Indonesia,IDN,Net migration,SM.POP.NETM,-30421
"Iran, Islamic Rep.",IRN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.766
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.11017939543771
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,1.07831720901251
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.855
"Iran, Islamic Rep.",IRN,Net migration,SM.POP.NETM,-32794
Iraq,IRQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.48
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.14043943264693
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.27501115691232
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.245
Iraq,IRQ,Net migration,SM.POP.NETM,-43919
Ireland,IRL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.38500422872676
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1.58865409604595
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.7024390243903
Ireland,IRL,Net migration,SM.POP.NETM,29663
Isle of Man,IMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.606
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0733713448695283
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.181209143421298
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.74
Isle of Man,IMN,Net migration,SM.POP.NETM,237
Israel,ISR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.01
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.74945844686911
Israel,ISR,Population growth (annual %),SP.POP.GROW,1.90898263957994
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.8048780487805
Israel,ISR,Net migration,SM.POP.NETM,16134
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.27
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.13464411867925
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.700011055973408
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.4975609756098
Italy,ITA,Net migration,SM.POP.NETM,46634
Jamaica,JAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.39
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.77886572563142
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,0.112486030848061
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.532
Jamaica,JAM,Net migration,SM.POP.NETM,-10335
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.36
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.262170828573062
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.140464977878172
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.3563414634146
Japan,JPN,Net migration,SM.POP.NETM,318190
Jordan,JOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.855
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.247049289948436
Jordan,JOR,Population growth (annual %),SP.POP.GROW,1.98343822476301
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.865
Jordan,JOR,Net migration,SM.POP.NETM,-23156
Kazakhstan,KAZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.89
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.99405538115775
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.45157995956237
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.658
Kazakhstan,KAZ,Net migration,SM.POP.NETM,2594
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.433
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.07004769448449
Kenya,KEN,Population growth (annual %),SP.POP.GROW,1.96381549826771
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.939
Kenya,KEN,Net migration,SM.POP.NETM,-61949
Kiribati,KIR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.29
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.73350185226475
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.4934933399344
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.866
Kiribati,KIR,Net migration,SM.POP.NETM,-705
"Korea, Dem. People's Rep.",PRK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.825
"Korea, Dem. People's Rep.",PRK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.409804313568107
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.928
"Korea, Dem. People's Rep.",PRK,Net migration,SM.POP.NETM,-3142
"Korea, Rep.",KOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.918
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.8889146004307
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.347874968577526
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.2268292682927
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,128622
Kosovo,XKX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.575
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.23669676312298
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-0.457058941890623
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.249
Kosovo,XKX,Net migration,SM.POP.NETM,-28829
Kuwait,KWT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.082
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.471027646764739
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,2.71071332448015
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.969756097561
Kuwait,KWT,Net migration,SM.POP.NETM,181
Kyrgyz Republic,KGZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.3
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.28120088774463
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,2.24236415055009
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,47303
Lao PDR,LAO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.589
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.86091278109465
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.52576304616693
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.911
Lao PDR,LAO,Net migration,SM.POP.NETM,-10305
Latvia,LVA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.61
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.37774612596324
Latvia,LVA,Population growth (annual %),SP.POP.GROW,-0.695239140136066
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.3878048780488
Latvia,LVA,Net migration,SM.POP.NETM,-3416
Lebanon,LBN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.327
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.87037166908469
Lebanon,LBN,Population growth (annual %),SP.POP.GROW,-3.21837128976045
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.208
Lebanon,LBN,Net migration,SM.POP.NETM,-266992
Lesotho,LSO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.924
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.56925986092637
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,1.17469837087993
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.249
Lesotho,LSO,Net migration,SM.POP.NETM,-6896
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.257
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.38160849244818
Liberia,LBR,Population growth (annual %),SP.POP.GROW,1.98225492944197
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.232
Liberia,LBR,Net migration,SM.POP.NETM,-19678
Libya,LBY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.539
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-12.4989174222368
Libya,LBY,Population growth (annual %),SP.POP.GROW,1.47795950725002
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.941
Libya,LBY,Net migration,SM.POP.NETM,-1352
Liechtenstein,LIE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.48
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,0.825428790511035
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.1609756097561
Liechtenstein,LIE,Net migration,SM.POP.NETM,271
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.43
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.97938353929399
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-0.288120400605037
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.2829268292683
Lithuania,LTU,Net migration,SM.POP.NETM,10665
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.34
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.752174049392224
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,1.9628449198635
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6390243902439
Luxembourg,LUX,Net migration,SM.POP.NETM,10503
"Macao SAR, China",MAC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,0.899
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-4.46284857500113
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,1.96865626033754
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.9292682926829
"Macao SAR, China",MAC,Net migration,SM.POP.NETM,8967
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.221
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.73013722889858
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,2.60136633480103
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.504
Madagascar,MDG,Net migration,SM.POP.NETM,-2976
Malawi,MWI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.952
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.9515101541935
Malawi,MWI,Population growth (annual %),SP.POP.GROW,2.65059567621331
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.995
Malawi,MWI,Net migration,SM.POP.NETM,-1837
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.777
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.75950122381441
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,1.59646653343981
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9
Malaysia,MYS,Net migration,SM.POP.NETM,203284
Maldives,MDV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.64
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.71535266829268
Maldives,MDV,Population growth (annual %),SP.POP.GROW,3.04593554452725
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.707
Maldives,MDV,Net migration,SM.POP.NETM,9648
Mali,MLI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.892
Mali,MLI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.8782927302578
Mali,MLI,Population growth (annual %),SP.POP.GROW,3.01814494306617
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.217
Mali,MLI,Net migration,SM.POP.NETM,-44373
Malta,MLT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.14
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.0482197262689539
Malta,MLT,Population growth (annual %),SP.POP.GROW,4.05171762437788
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.6585365853659
Malta,MLT,Net migration,SM.POP.NETM,20302
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.012
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,13.6597363046024
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,-2.86271396531764
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.047
Marshall Islands,MHL,Net migration,SM.POP.NETM,-2030
Mauritania,MRT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.984
Mauritania,MRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.139308524548838
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,2.95347297852629
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.64
Mauritania,MRT,Net migration,SM.POP.NETM,-3019
Mauritius,MUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.4
Mauritius,MUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.85812532389771
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,0.0322330642925213
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2358536585366
Mauritius,MUS,Net migration,SM.POP.NETM,-5202
Mexico,MEX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.02
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.33462176886584
Mexico,MEX,Population growth (annual %),SP.POP.GROW,0.950144329831411
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.53
Mexico,MEX,Net migration,SM.POP.NETM,-169628
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.883
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.72960377273995
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,0.338797095962346
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.196
"Micronesia, Fed. Sts.",FSM,Net migration,SM.POP.NETM,-1360
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.78
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.22280984962049
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-1.60031653578231
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.181
Moldova,MDA,Net migration,SM.POP.NETM,-41233
Monaco,MCO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.403
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.24738037567747
Monaco,MCO,Population growth (annual %),SP.POP.GROW,-0.118012680389237
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,86.151
Monaco,MCO,Net migration,SM.POP.NETM,-198
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3
Mongolia,MNG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.67988421239794
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1.8371507310985
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.0531707317073
Mongolia,MNG,Net migration,SM.POP.NETM,8660
Montenegro,MNE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.01064396132608
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,0.0502716675485305
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.6829268292683
Montenegro,MNE,Net migration,SM.POP.NETM,-4083
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.342
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.81642055572905
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.03022315933698
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.245
